id,company_name,position_title,quota,salary_amount,salary_type,work_type,location,tags,description_html,api_url
1435,บริษัท ช้อปปี้ (ประเทศไทย) จำกัด,People Process Automation Intern ,2,10000.0,บาท/เดือน,On-Site,Shopee (Thailand),"Data Analyst, SQL, PowerBI, Tableau, Data Visualization","<p><strong>Job description</strong></p><ul><li>Process Analysis &amp; Mapping: Dive deep into current HR operational workflows (e.g., onboarding, data management, reporting). Use your analytical skills to map out steps, identify bottlenecks, and pinpoint areas for improvement.</li><li>Automation &amp; Scripting: Apply your coding skills (e.g., Python, SQL, VBA, or similar) to design and develop scripts, small applications, or tools that automate repetitive tasks and data handling.</li><li>Data Structure &amp; Integrity: Assist in structuring and managing HR data to ensure accuracy and readiness for reporting and automated processes.</li><li>Solution Implementation: Work closely with the HR Business Partners to test, refine, and deploy your solutions, ensuring they are user-friendly and sustainable.</li><li>Documentation: Create clear, technical documentation for all processes and tools developed, ensuring knowledge transfer and long-term maintainability.</li></ul><p><strong>Requirement</strong></p><ul><li>Currently pursuing a Bachelor's or Master's degree in Engineering (e.g., Computer Engineering, Industrial Engineering, Software Engineering, Data Science, etc.) or a related technical field.</li><li>Demonstrated Coding Skills: Proficiency in at least one programming/scripting language (e.g., Python is highly preferred for scripting and data manipulation).</li><li>Analytical Mindset: Excellent ability to break down complex problems, think logically, and propose data-driven solutions.</li><li>Proficiency in Excel/Google Sheets: Strong skills in using advanced functions, formulas, and data manipulation techniques.</li><li>Bonus Skills: Experience with databases (SQL), data visualization tools (e.g., Tableau, Power BI), or prior experience with process improvement methodologies is a strong advantage.</li><li>Communication: Ability to translate technical findings into clear, non-technical recommendations for HR stakeholders.</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1435
1436,บริษัท ช้อปปี้ (ประเทศไทย) จำกัด,Recruitment Data Analytic Intern,1,10000.0,บาท/เดือน,On-Site,Shopee (Thailand),"Data Analyst, SQL, PowerBI, Python, AI, Tableau, Data Visualization","<p><strong>Job Purpose </strong>: This role focuses on supporting the Recruitment team by building dashboards, optimizing workflows, and improving the overall candidate and recruiter experience. The intern will use data analytics to enhance hiring efficiency and support the integration of AI tools within the recruitment process.</p><p><br></p><p><strong>Job description</strong></p><ul><li>Build and maintain recruitment dashboards (pipeline, SLA, source channel performance, candidate quality).</li><li>Clean, manage and structure recruitment data for efficient reporting and analysis.</li><li>Identify trends and insights to help recruiters make data-driven decisions.</li><li>Improve the AI user experience (AI screening tools, chatbot, automation workflow) for recruiters and candidates.</li><li>Partner with recruiters to map the current hiring process and identify improvement opportunities.</li><li>Support optimization of campus recruitment pipeline, interview scheduling flow, and weekly batch interview data.</li><li>Help implement process documentation, automation steps, and SOP improvements.</li><li>Perform ad-hoc analyses and recruitment admin where needed to ensure smooth operations.</li></ul><p><strong>Requirements</strong></p><ul><li>Currently pursuing a Bachelor’s or Master’s degree in Engineering, Data Science, or a related technical field, or equivalent academic experience.</li><li>Data Analytics: Strong skills in Excel/Google Sheets, including advanced formulas, pivot tables, and data manipulation techniques. Familiarity with SQL, Python, or BI tools (Tableau, Power BI) is highly preferred.</li><li>Dashboard &amp; Visualization Skills: Ability to create clear, actionable dashboards to monitor key metrics and support decision-making.</li><li>Analytical &amp; Problem-Solving Mindset: Demonstrated ability to break down complex operational or business problems, think logically, and propose data-driven solutions.</li><li>Process Improvement: Experience or interest in identifying inefficiencies and supporting workflow optimization or operational excellence initiatives.</li><li>Communication &amp; Collaboration: Able to translate technical findings into clear, actionable insights and collaborate effectively with cross-functional teams.</li><li>Curiosity &amp; Learning Agility: Eagerness to learn, adapt quickly to new challenges, and apply knowledge to practical business and operational contexts.</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1436
1438,บริษัท ช้อปปี้ (ประเทศไทย) จำกัด,Opx Supply Chain Data & Operations Intern (SQL),1,10000.0,บาท/เดือน,On-Site,Shopee (Thailand),"Data Analyst, SQL, Advance Excel, Data Visualization, PMO, Logistic","<p><strong>Job description</strong></p><ul><li>Support the design and improvement of inventory control systems: Assist in creating or enhancing tools and processes that ensure accurate stock counts, optimal inventory levels, and minimal excess stock.</li><li>Monitor key inventory metrics: Help track stock accuracy, stock movement, and discrepancies. Participate in identifying root causes of mismatches and support corrective actions.</li><li>Assist in developing standardized procedures: Work with the operations and warehouse teams to document and improve inventory management processes, ensuring products are available in the correct quantities at the right time.</li><li>Collaborate with cross-functional teams: Coordinate with warehouse, operations, and supply chain teams to support daily inventory activities and ongoing optimization projects.</li><li>Utilize data for decision-making: Use spreadsheets (and optionally SQL) to compile data, analyse trends, and support operational improvements.</li></ul><p><strong>Requirement </strong></p><ul><li>Currently pursuing a Bachelor's or Master's degree in Engineering (e.g., Computer Engineering, Industrial Engineering, Software Engineering, Data Science, etc.) or a related technical field.</li><li>Strong Analytical Skill and logical processing ability to analyze complex supply chain data.</li><li>Proficiency in data manipulation using Advanced Spreadsheets (Excel/Google Sheets).</li><li>Proficiency in <strong>SQL</strong> for database querying, reporting, and discrepancy identification is highly preferred.</li><li>Adaptable and Proactive Learner keen to apply technical knowledge in a fast-paced operational setting.</li><li>Proficient in verbal and written Thai and English communication.</li><li><strong>Willingness to travel to warehouse locations</strong> (Samutsakorn, Samutprakarn, Ayutthaya) as necessary (not more than 1-2 times/week) to understand on-the-ground processes.</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1438
1439,บริษัท ช้อปปี้ (ประเทศไทย) จำกัด,Warehouse Operations Excellence Intern (SQL) ,1,10000.0,บาท/เดือน,On-Site,Shopee (Thailand),"Data Analyst, SQL, Advance Excel, Data Visualization, PMO","<p><strong>Job description</strong></p><ul><li>Support warehouse operational excellence initiatives: Assist in initiating and executing improvement projects focused on productivity enhancement, cost reduction, cycle time optimization, and improving overall customer experience.</li><li>Design and enhance sustainable processes: Participate in developing and refining warehouse and fulfillment workflows through process engineering, modeling, and operational optimization techniques.</li><li>Assist in planning and setting up new operations: Contribute to process planning, layout preparation, and workflow setup for new business launches or expansion projects. Support the team in monitoring key operational KPIs and driving performance toward targeted goals.</li></ul><p><strong>Requirement</strong></p><ul><li>Currently pursuing a Bachelor's or Master's degree in Engineering (e.g., Computer Engineering, Industrial Engineering, Software Engineering, Data Science, etc.) or a related technical field.</li><li>Strong Analytical Skill and logical processing ability to analyze complex supply chain data.</li><li>Proficiency in data manipulation using Advanced Spreadsheets (Excel/Google Sheets).</li><li>Proficiency in <strong>SQL</strong> for database querying, reporting, and discrepancy identification is highly preferred.</li><li>Adaptable and Proactive Learner keen to apply technical knowledge in a fast-paced operational setting.</li><li>Proficient in verbal and written Thai and English communication.</li><li><strong>Willingness to travel to warehouse locations</strong> (Samutsakorn, Samutprakarn, Ayutthaya) as necessary (not more than 1-2 times/week) to understand on-the-ground processes.</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1439
1440,บริษัท ช้อปปี้ (ประเทศไทย) จำกัด,Warehouse Operations Excellence Intern (SQL) - Bangna KM.23 ,1,10000.0,บาท/เดือน,On-Site,Shopee (Thailand),"Data Analyst, SQL, Advance Excel, Data Visualization, PMO","<p><strong>Job description</strong></p><ul><li>Support warehouse operational excellence initiatives: Assist in initiating and executing improvement projects focused on productivity enhancement, cost reduction, cycle time optimization, and improving overall customer experience.</li><li>Design and enhance sustainable processes: Participate in developing and refining warehouse and fulfillment workflows through process engineering, modeling, and operational optimization techniques.</li><li>Assist in planning and setting up new operations: Contribute to process planning, layout preparation, and workflow setup for new business launches or expansion projects. Support the team in monitoring key operational KPIs and driving performance toward targeted goals.</li></ul><p><strong>Requirement</strong></p><ul><li>Currently pursuing a Bachelor's or Master's degree in Engineering (e.g., Computer Engineering, Industrial Engineering, Software Engineering, Data Science, etc.) or a related technical field.</li><li>Strong Analytical Skill and logical processing ability to analyze complex supply chain data.</li><li>Proficiency in data manipulation using Advanced Spreadsheets (Excel/Google Sheets).</li><li>Proficiency in <strong>SQL</strong> for database querying, reporting, and discrepancy identification is highly preferred.</li><li>Adaptable and Proactive Learner keen to apply technical knowledge in a fast-paced operational setting.</li><li>Proficient in verbal and written Thai and English communication.</li><li><strong>Willingness to work at Samutprakarn warehouse locations&nbsp;</strong></li></ul><p><br></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1440
1442,บริษัท ช้อปปี้ (ประเทศไทย) จำกัด,Warehouse Operations Excellence Intern (SQL) - Wangnoi Ayutthaya ,1,10000.0,บาท/เดือน,On-Site,Shopee (Thailand),"Data Analyst, SQL, Advance Excel, Data Visualization, PMO","<p><strong>Job description</strong></p><ul><li>Support the design and improvement of inventory control systems: Assist in creating or enhancing tools and processes that ensure accurate stock counts, optimal inventory levels, and minimal excess stock.</li><li>Monitor key inventory metrics: Help track stock accuracy, stock movement, and discrepancies. Participate in identifying root causes of mismatches and support corrective actions.</li><li>Assist in developing standardized procedures: Work with the operations and warehouse teams to document and improve inventory management processes, ensuring products are available in the correct quantities at the right time.</li><li>Collaborate with cross-functional teams: Coordinate with warehouse, operations, and supply chain teams to support daily inventory activities and ongoing optimization projects.</li><li>Utilize data for decision-making: Use spreadsheets (and optionally SQL) to compile data, analyse trends, and support operational improvements.</li></ul><p><strong>Requirement </strong></p><ul><li>Currently pursuing a Bachelor's or Master's degree in Engineering (e.g., Computer Engineering, Industrial Engineering, Software Engineering, Data Science, etc.) or a related technical field.</li><li>Strong Analytical Skill and logical processing ability to analyze complex supply chain data.</li><li>Proficiency in data manipulation using Advanced Spreadsheets (Excel/Google Sheets).</li><li>Proficiency in <strong>SQL</strong> for database querying, reporting, and discrepancy identification is highly preferred.</li><li>Adaptable and Proactive Learner keen to apply technical knowledge in a fast-paced operational setting.</li><li>Proficient in verbal and written Thai and English communication.</li><li><strong>Willingness to work at Ayutthaya warehouse locations&nbsp;</strong></li></ul><p><br></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1442
1445,ธนาคารกรุงเทพ จำกัด (มหาชน),Business Analyst,1,400.0,บาท/วัน,On-Site,ธนาคารกรุงเทพ ศูนย์คอมพิวเตอร์ พระราม 3,Business Analyst,"<p><strong>Role &amp; Responsibilities:</strong></p><ul><li>Work closely with Product Team, Business Unit and external partners to understand their needs and goals then translate them into business requirement that developer can use.</li><li>Analyze business processes and gather and document requirements.</li><li>Design and implement IT solutions that align with our overall strategy.</li><li>Coordinate with the development team to ensure that projects are delivered on time and meet quality standards.</li><li>Stay up to date with emerging technologies and make recommendations for their adoption, and transfer knowledge to the team.</li></ul><p><br></p><p><strong>Qualification:&nbsp;</strong></p><ul><li>Knowledge of SQL, Python.</li><li>Excellent communication and project management skills.</li><li>Ability to analyze and solve complex problems in a fast-paced environment.</li><li>Proficiency in English and Thai, both verbally and in writing.</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1445
1447,ธนาคารกรุงเทพ จำกัด (มหาชน),UX/UI,1,400.0,บาท/วัน,On-Site,ธนาคารกรุงเทพสำนักงานใหญ่,UX/UI,"<p><strong>Responsibilities:</strong></p><p>• Understand strategic and able to convert vision to appropriate experiences design</p><p>• Translate concepts into wireframes and mockups that lead to intuitive user experiences.</p><p>• Translate concepts into wireframes and mockups that lead to intuitive user experiences.</p><p>• Design and deliver wireframes, user stories, user journeys, and mockups optimized for a wide range of devices and interfaces.</p><p>• Identify design problems and devise elegant solutions.</p><p>• Make strategic design and user-experience decisions related to core, and new, functions and features.</p><p>• Take a user-centered design approach and rapidly test and iterate your designs.</p><p>• Work as a part of software development teams and be in charge of end-to-end UX/UI solution design.</p><p>&nbsp;</p><p><strong>Skills / experience required</strong></p><p>• A solid grasp of user-centered design and testing methodologies, subsystems, and usability and accessibility concerns.</p><p>• Knowledge of HTML, CSS, Rails, JavaScript, JQuery is a plus.</p><p>• Knowledge of iOS and Android application development is a plus.</p><p>• Good communication in English (Speaking, Listening and Writing)</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1447
1449,ธนาคารกรุงเทพ จำกัด (มหาชน),Data Engineer,1,400.0,บาท/วัน,On-Site,ธนาคารกรุงเทพ อาคารแสงทองธานี (BTS ช่องนนทรี),"Data Engineer, Data Pipeline","<p><strong>Position: Data Engineer (Innovations and Analytics Team)</strong></p><p>&nbsp;</p><p><strong style=""color: rgb(0, 102, 204);"">Job description </strong></p><ul><li>Learn about banking business, and digital banking in particular.</li><li>Explore behavioral data to discern patterns usable for enhancing business and user experience.</li><li>Apply enterprise tools to do Data Engineering work and manage data pipelines.</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1449
1451,บริษัท หลักทรัพย์หยวนต้า (ประเทศไทย) จำกัด,Quantitative Trainee,3,300.0,บาท/วัน,Hybrid,สำนักงานใหญ่,"Python, machine learning, SQL , Software Developer, APIs, AI/ML ","<p><span style=""color: var(--tw-prose-bold);"">Research and Development</span></p><ul><li>Assist in developing machine learning models for&nbsp;<span style=""color: var(--tw-prose-bold);"">stock market forecasting</span>,&nbsp;<span style=""color: var(--tw-prose-bold);"">risk assessment</span>, and&nbsp;<span style=""color: var(--tw-prose-bold);"">strategy optimization</span>.</li><li>Conduct exploratory data analysis to uncover actionable insights from structured and unstructured financial data, including&nbsp;<span style=""color: var(--tw-prose-bold);"">client behavior patterns</span>.</li><li>Implement AI-based models for trading signals,&nbsp;<span style=""color: var(--tw-prose-bold);"">client behavior classification</span>, and portfolio optimization.</li></ul><p><span style=""color: var(--tw-prose-bold);"">Data Handling</span></p><ul><li>Gather and preprocess large datasets from financial markets, including historical price data, news sentiment, macroeconomic indicators, and&nbsp;<span style=""color: var(--tw-prose-bold);"">client transaction data</span>.</li><li>Engineer features that help in classifying&nbsp;<span style=""color: var(--tw-prose-bold);"">client behaviors</span>, such as trading patterns, risk appetite, and investment preferences.</li><li>Optimize data pipelines to ensure efficient model training, real-time inference, and scalability for&nbsp;<span style=""color: var(--tw-prose-bold);"">behavioral analysis</span>.</li></ul><p><span style=""color: var(--tw-prose-bold);"">Strategy Development</span></p><ul><li>Collaborate with senior quantitative researchers to design and backtest algorithmic trading strategies, incorporating insights from&nbsp;<span style=""color: var(--tw-prose-bold);"">client behavior classifications</span>.</li><li>Evaluate the performance of strategies under various market conditions and adapt models to factor in&nbsp;<span style=""color: var(--tw-prose-bold);"">changing client behavior trends</span>.</li></ul><p><span style=""color: var(--tw-prose-bold);"">Model Deployment</span></p><ul><li>Assist in integrating AI models, including those for&nbsp;<span style=""color: var(--tw-prose-bold);"">client behavior analysis</span>, into live trading and advisory systems.</li><li>Monitor performance and debug issues in production environments, ensuring accurate and timely insights into client behaviors.</li></ul><p><span style=""color: var(--tw-prose-bold);"">Learning and Development</span></p><ul><li>Stay updated on advancements in AI, machine learning, quantitative finance, and&nbsp;<span style=""color: var(--tw-prose-bold);"">behavioral analytics</span>.</li><li>Participate in training sessions, workshops, and team discussions to broaden technical and financial expertise, especially in&nbsp;<span style=""color: var(--tw-prose-bold);"">understanding client behavior in trading and investment contexts</span>.</li></ul><p>Dev</p><ul><li>Develop backend services and APIs, and enhance the order processing system for better performance and reliability.</li></ul><p><br></p><p><br></p><p><span style=""color: rgb(13, 13, 13);"">Yuanta Securities is a premier financial institution </span><span style=""color: rgb(13, 13, 13); background-color: rgb(255, 194, 102);"">based in Taiwan</span><span style=""color: rgb(13, 13, 13);"">, recognized for its innovation and global outlook. With a corporate culture that emphasizes&nbsp;</span><span style=""color: rgb(13, 13, 13); background-color: rgb(255, 194, 102);"">Western-style openness </span><span style=""color: rgb(13, 13, 13);"">and collaboration.</span></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1451
1452,บริษัท อินฟรา พลัส จำกัด,Junior Web Desiner,1,0.0,ไม่มีค่าตอบแทน,Hybrid,สำนักงานใหญ่,,"<p><br></p><ul><li><strong style=""color: rgb(0, 102, 204);"">ออกแบบและพัฒนาโครงร่างเว็บไซต์ (Wireframe) และอินเทอร์เฟซผู้ใช้งาน (User Interface: UI) ให้ตรงกับความต้องการของผู้ใช้งาน</strong></li><li><strong style=""color: rgb(0, 102, 204);"">ออกแบบและพัฒนาระสบการณ์การใช้งานที่ดีให้กับผู้ใช้ (User Experience: UX ) รวมถึงปรับปรุงเพื่อให้เข้ากับพฤติกรรมผู้ใช้งาน</strong></li><li><strong style=""color: rgb(0, 102, 204);"">ทำงานร่วมกับทีมพัฒนานักพัฒนา ลูกค้า และผู้เกี่ยวข้องเพื่อการออกแบบเว็บไซต์ที่ตรงกับความต้องการของผู้ใช้งาน</strong></li></ul><p><br></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1452
1453,สำนักงานพัฒนาธุรกรรมทางอิเล็กทรอนิกส์ (ETDA),Data Engineer,1,300.0,บาท/วัน,Hybrid,สำนักงานใหญ่,"SQL, Data Engineer, API, Webscraping, Server Management",<ul><li>จัดเตรียมตามที่ได้รับการร้องขอ โดยการดึงข้อมูลที่กำหนดจากระบบฐานข้อมูล</li><li>จัดเตรียมตามที่ได้รับการร้องขอ โดยการดึงข้อมูลจากแหล่งข้อมูลภายนอก เช่น การทำ Web scraping การ</li><li>เชื่อมต่อผ่าน API</li><li>ตรวจสอบถามถูกต้องของข้อมูลที่ดึงมา ก่อนดำเนินการส่งให้ฝ่ายงานที่เกี่ยวข้อง</li><li>ออกแบบและจัดการระบบฐานข้อมูล</li><li>ดูแลบริหารการใช้งานเครื่อง Server</li></ul>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1453
1454,สำนักงานพัฒนาธุรกรรมทางอิเล็กทรอนิกส์ (ETDA),Software Developer,1,300.0,บาท/วัน,Hybrid,สำนักงานใหญ่,"C#, Java, JavaScript, nodeJS, Developer, .Net Core, web application, css, html, Docker, github,  Kubernetes, Mobile Application , Web API, Jenkins, relational databases, NoSQL databases, Cryptography, Digital Signature",<ul><li>ศึกษา ออกแบบ พัฒนา ทดสอบซอฟท์แวร์ และระบบงานที่เกี่ยวข้องกับภารกิจของส่วนงาน โดยคำนึงถึงประสิทธิภาพ สอดคล้องกับมาตรฐาน มีความมั่นคงปลอดภัย และง่ายต่อการใช้งาน</li><li>ศึกษานวัตกรรม เทคโนโลยี มาตรฐานสากลที่เกี่ยวข้องกับการทําธุรกรรมอิเล็กทรอนิกส์ พร้อมวิเคราะห์และประเมินโอกาสในการพัฒนาเชิงธุรกิจดิจิทัล เพื่อสนับสนุนการทําธุรกรรมอิเล็กทรอนิกส์ของประเทศ</li><li>ถ่ายทอดและส่งเสริมการประยุกต์ใช้นวัตกรรมหรือเทคโนโลยีดิจิทัล รวมทั้งการพัฒนาต่อยอดการทําธุรกรรมทางอิเล็กทรอนิกส์ให้กับหน่วยงานรัฐและเอกชน</li><li>สนับสนุนและปฏิบัติงานอื่นใดตามที่ได้รับมอบหมาย</li></ul>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1454
1455,สำนักงานพัฒนาธุรกรรมทางอิเล็กทรอนิกส์ (ETDA),Data Analyst,1,300.0,บาท/วัน,Hybrid,สำนักงานใหญ่,"Data Analyst, PowerBI, dashboard, Data Analytics , Visualization, EDA, Data Cleansing",<ul><li>ตรวจสอบความถูกต้องของข้อมูลเบื้องต้น</li><li>วิเคราะห์ข้อมูลเบื้องต้น เช่น ทำ EDA</li><li>ออกแบบการแสดงผลการวิเคราะห์เพื่อการนำเสนอผู้บริหาร</li><li>ออกแบบและจัดทำ Dashboard</li></ul>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1455
1456,สำนักงานพัฒนาธุรกรรมทางอิเล็กทรอนิกส์ (ETDA),Data Scientist,1,300.0,บาท/วัน,Hybrid,สำนักงานใหญ่,"Python, machine learning, Data Science, Visualization, Data Cleansing",<ul><li>ตรวจสอบความสมบูรณ์ของข้อมูล</li><li>วิเคราะห์ข้อมูลเชิงลึก เช่น ใช้Machine Learning สร้างโมเดลในการทำนายข้อมูล</li><li>สรุปผลการวิเคราะห์ข้อมูล</li><li>ออกแบบการแสดงผลการวิเคราะห์เพื่อการนำเสนอผู้บริหาร</li></ul>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1456
1475,บริษัท ที.ซี.ซี.เทคโนโลยี จำกัด,Application Development,10,500.0,บาท/วัน,Hybrid,"ชั้น 15, อาคาร Silom Edge Building, ถนนสีลม (Silom Road), แขวงสุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500","Java, JavaScript, .NET, React, Node.js,  Python, Go lang, Internal Tools, Application Development, Web Application, Application","<ul><li>ร่วมพัฒนา ออกแบบ และปรับปรุงแอปพลิเคชันภายในองค์กร ทั้ง Web Application และ Internal Tools</li><li>เขียนโปรแกรมตาม Requirement ที่ได้รับ โดยใช้ภาษา/เฟรมเวิร์กที่ทีมกำหนด (เช่น Java, JavaScript, Python, <strong>Go lang</strong>, <strong>React</strong>, Node.js, .NET เป็นต้น)</li><li>ทำงานร่วมกับทีมพัฒนาซอฟต์แวร์, Business Analyst และทีม Infrastructure เพื่อส่งมอบงานตามเป้าหมาย</li><li>ศึกษาเทคโนโลยีใหม่ ๆ และนำเสนอไอเดียเพื่อพัฒนาประสิทธิภาพของแอปพลิเคชัน</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1475
1476,บริษัท ที.ซี.ซี.เทคโนโลยี จำกัด,Data Management,15,400.0,บาท/วัน,,"ชั้น 15, อาคาร Silom Edge Building, ถนนสีลม (Silom Road), แขวงสุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500","Data, Data Engineer, Data Pipeline, Data Management","<h2><strong>Data Engineer (DE)</strong></h2><ul><li>ช่วยเตรียมและจัดการข้อมูลจากหลายแหล่ง</li><li>ทำ ETL/ELT เบื้องต้น เช่น ดึงข้อมูล → ทำความสะอาด → โหลดเข้า Data Warehouse</li><li>เขียน SQL / Python งานพื้นฐาน</li><li>ตรวจสอบความถูกต้องของข้อมูล</li><li>Support รุ่นพี่ในการดูแล data pipeline และระบบฐานข้อมูล</li></ul><h2><strong>Data Analyst (DA)</strong></h2><ul><li>วิเคราะห์ข้อมูลเบื้องต้น เช่น KPI, trend, customer behavior</li><li>ทำรายงาน/แดชบอร์ด (Power BI / Tableau / Looker Studio)</li><li>เขียน SQL เพื่อดึงข้อมูลมาวิเคราะห์</li><li>สรุป Insight เพื่อนำเสนอต่อทีมธุรกิจ</li></ul><h2><strong>Data Scientist (DS)</strong></h2><ul><li>เตรียมข้อมูลสำหรับทำโมเดล (cleaning, feature engineering)</li><li>ทดลองสร้างโมเดล Machine Learning พื้นฐาน</li><li>ทำงานร่วมกับ DE/DA เพื่อเข้าใจข้อมูล</li><li>ช่วยทดสอบ/ปรับปรุงโมเดล (model evaluation)</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1476
1478,บริษัท ที.ซี.ซี.เทคโนโลยี จำกัด,Business Analyst,3,400.0,บาท/วัน,Hybrid,"ชั้น 15, อาคาร Silom Edge Building, ถนนสีลม (Silom Road), แขวงสุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500","Tester, Developer, Business Analyst, Project Manager, Agile/Scrum, Process Flow, Requirements, UAT Support, Use Case","<ul><li>ร่วมเก็บรวบรวมและวิเคราะห์ความต้องการของผู้ใช้งาน (Requirements)</li><li>จัดทำเอกสารประกอบโครงการ เช่น BRD, User Story, Process Flow, Use Case</li><li>ประสานงานกับทีมพัฒนา (Developer/Tester) เพื่อให้เข้าใจความต้องการตรงกัน</li><li>ทดสอบระบบเบื้องต้น (UAT Support) และรวบรวม feedback จากผู้ใช้งาน</li><li>ศึกษาและทำความเข้าใจระบบงานที่มีอยู่ เพื่อเสนอแนวทางปรับปรุงให้มีประสิทธิภาพ</li><li>ช่วยติดตามความคืบหน้าโครงการร่วมกับทีม Project Manager</li><li>เรียนรู้การทำงานแบบ Agile/Scrum</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1478
1480,บริษัท ที.ซี.ซี.เทคโนโลยี จำกัด,IOT Engineer,5,400.0,บาท/วัน,Hybrid,"ชั้น 15, อาคาร Silom Edge Building, ถนนสีลม (Silom Road), แขวงสุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500","IOT Engineer, IOT, PoC,  Dashboard, IoT Platform, Diagram, Test Report, User Guide","<ul><li>สนับสนุนทีม IoT ในการพัฒนาและทดสอบโซลูชัน เช่น Smart Building, Smart Energy, Smart Facility</li><li>ช่วยติดตั้ง ทดสอบ และเก็บข้อมูลจากอุปกรณ์ IoT ได้แก่ เซนเซอร์, อุปกรณ์สื่อสาร, Gateway</li><li>ทำการตรวจสอบระบบ และแก้ไขปัญหาระดับเบื้องต้นด้าน Hardware และ Software</li><li>วิเคราะห์ข้อมูลเบื้องต้นจาก IoT Platform / Dashboard</li><li>สนับสนุนการทำ PoC (Proof of Concept) สำหรับลูกค้าหรือโปรเจกต์ใหม่</li><li>จัดทำเอกสารระบบ เช่น Diagram, Test Report, User Guide</li><li>ประสานงานกับทีม Solution, Engineering และ Vendor ที่เกี่ยวข้อง</li><li>งานอื่น ๆ ตามที่ได้รับมอบหมายจากหัวหน้างาน</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1480
1481,บริษัท ที.ซี.ซี.เทคโนโลยี จำกัด,UX/UI Designer,4,400.0,บาท/วัน,Hybrid,"ชั้น 15, อาคาร Silom Edge Building, ถนนสีลม (Silom Road), แขวงสุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500","Designer, UX/UI, Business Analyst, BA, UX/UI Designer, Web, Prototype, UI Guideline, UX Spec, Dev, Usability Testing, Architecture, Mobile Application, Figma, Zeplin, Wireframe","<ul><li>ร่วมวิเคราะห์ความต้องการของผู้ใช้ (User Requirements) และเปลี่ยนเป็นโซลูชันที่ใช้งานง่าย</li><li>ออกแบบ Wireframe, User Flow, Information Architecture และ Prototype</li><li>ออกแบบ UI สำหรับ Web / Mobile Application ตามมาตรฐาน UX/UI Best Practices</li><li>จัดทำ Mockup และ Component ให้สอดคล้องกับ Design System ของบริษัท</li><li>เข้าร่วมงานด้าน User Research เช่น สัมภาษณ์ผู้ใช้ (Interview), Usability Testing</li><li>ทำงานร่วมกับทีม Product Manager, Developer และ Business Analyst</li><li>เตรียมไฟล์ส่งมอบให้ทีม Dev (handoff) ผ่าน Figma / Zeplin / Tools ที่ใช้</li><li>จัดทำเอกสารประกอบ เช่น UX Spec, UI Guideline</li><li>งานอื่น ๆ ตามที่ได้รับมอบหมายจากหัวหน้างาน</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1481
1484,บริษัท เครือเจริญโภคภัณฑ์ จำกัด,Software Tester,2,300.0,บาท/วัน,On-Site,"สำนักบริหารความเสี่ยง, True Tower1","JavaScript, ReactJS, AWS, Python, React, playwright","<p>Education: Computer Science, Computer Engineer, Statistics, Data Science</p><p><br></p><p>รายละเอียดการทำงาน: ร่วมทดสอบ software ในการจัดการบริหารความเสี่ยง</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings/1484
